89.1	-9.36265	-8.96356
89.2	-9.39695	-8.73509
89.3	-9.78006	-8.64426
89.4	-10.89412	-8.71473
89.5	-9.96118	-8.97548
89.6	-9.50189	-9.49986
89.7	-9.43277	-10.52282
89.8	-9.64727	-10.576
89.9	-10.44705	-10.67657
90	-10.56965	-10.64383
90.1	-9.96148	-9.59172
90.2	-9.92977	-9.10683
90.3	-10.30898	-8.84836
90.4	-10.21672	-8.73318
90.5	-9.71866	-8.72004
90.6	-9.53174	-8.77409
90.7	-9.66172	-8.88511
90.8	-10.27699	-9.02761
90.9	-10.76144	-9.1295
91	-9.73433	-9.16733
91.1	-9.432	-9.20388
91.2	-9.40207	-9.24425
91.3	-9.61754	-9.22338
91.4	-10.13039	-9.12699
91.5	-11.72147	-9.0091
91.6	-10.37233	-8.92941
91.7	-9.75959	-8.87406
91.8	-9.44173	-8.81175
91.9	-9.30713	-8.76436
92	-9.39557	-8.7679
92.1	-9.75057	-8.82379
92.2	-10.25934	-8.91709
92.3	-9.65758	-9.04406
92.4	-9.29671	-9.19946
92.5	-9.20707	-9.36435
92.6	-9.34841	-9.51748
92.7	-9.78264	-9.57368
92.8	-10.71237	-9.38561
92.9	-11.1467	-9.0605
93	-10.178	-8.77844
93.1	-9.69807	-8.58041
93.2	-9.339	-8.46902
93.3	-9.17614	-8.43617
93.4	-9.20891	-8.48101
93.5	-9.48403	-8.60775
93.6	-9.74893	-8.75816
93.7	-9.3402	-8.76581
93.8	-9.0326	-8.63022
93.9	-8.96964	-8.52132
94	-9.13055	-8.50198
94.1	-9.55595	-8.56155
94.2	-10.22306	-8.65492
94.3	-9.85038	-8.71516
94.4	-9.53591	-8.68992
94.5	-9.4436	-8.58847
94.6	-9.45615	-8.4646
94.7	-9.58789	-8.36459
94.8	-9.96924	-8.31282
94.9	-11.87271	-8.3149
95	-9.99371	-8.35747
95.1	-9.48911	-8.41717
95.2	-9.38875	-8.47866
95.3	-9.64793	-8.5453
95.4	-10.7158	-8.63298
95.5	-10.09776	-8.7553
95.6	-9.48733	-8.91375
95.7	-9.38447	-9.11287
95.8	-9.66682	-9.39299
95.9	-10.82552	-9.83007
96	-9.98036	-10.45931
96.1	-9.47447	-10.9437
96.2	-9.38013	-10.32904
96.3	-9.56136	-9.52333
96.4	-10.02509	-8.97271
96.5	-10.71651	-8.61874
96.6	-10.64601	-8.42005
96.7	-10.04356	-8.35228
96.8	-9.56237	-8.39775
96.9	-9.30318	-8.54131
97	-9.28723	-8.74581
97.1	-9.56382	-8.91801
97.2	-10.38646	-9.00988
97.3	-9.91562	-9.12243
97.4	-9.39434	-9.35025
97.5	-9.299	-9.61585
97.6	-9.54056	-9.5301
97.7	-10.28867	-9.279
97.8	-10.26677	-9.11496
97.9	-9.71916	-8.99127
98	-9.6982	-8.86584
98.1	-10.02587	-8.75351
98.2	-10.52604	-8.70154
98.3	-10.05752	-8.7679
98.4	-9.88984	-9.00469
98.5	-9.84813	-9.51669
98.6	-9.69521	-10.03791
98.7	-9.51229	-9.45781
98.8	-9.59988	-9.20884
98.9	-10.1404	-9.24947
99	-10.847	-9.60551
99.1	-9.59613	-10.76617
99.2	-9.27766	-10.34685
99.3	-9.29565	-9.71998
99.4	-9.70312	-9.52215
99.5	-11.69994	-9.45156
99.6	-10.00152	-9.42019
99.7	-9.57849	-9.4614
99.8	-9.59279	-9.66105
99.9	-9.89673	-9.96793
100	-10.03245	-9.9368
